"V1","V2","V3","V4","V5","probFin","probFin2","probFin3"
"S_629_722",0.46311796401424,1.08104043305511,-6,"Iowa St v. Oklahoma St",0.59901392070873,0.59901392070873,0.5
"S_629_725",0.513892078592416,1.11391448752356,-4,"Iowa St v. Oregon",0.598500629840061,0.598500629840061,0.5
"S_629_731",0.463523852230002,1.04737417768467,-6,"Iowa St v. Pittsburgh",0.602786434461535,0.602786434461535,0.5
"S_629_737",0.565045363189671,1.02803356427176,-8,"Iowa St v. Providence",0.754242006762494,0.754242006762494,0.754242006762494
"S_629_754",0.446086089413329,0.963328073732386,-1,"Iowa St v. San Diego St",0.466418896786567,0.466418896786567,0.35
"S_629_765",0.427042451709239,0.943676480028768,-9,"Iowa St v. SF Austin",0.648674803706362,0.648674803706362,0.5
"S_629_779",0.553183214655276,0.984171117586186,-7,"Iowa St v. St Joseph's PA",0.722766102896657,0.722766102896657,0.722766102896657
"S_629_780",0.489075351223031,0.921084126229869,-2,"Iowa St v. St Louis",0.544966938600044,0.544966938600044,0.5
"S_629_783",0.546942765388083,1.0673604377246,-7,"Iowa St v. Stanford",0.708206721615622,0.708206721615622,0.708206721615622
"S_629_786",0.47848866237537,1.00815036465172,0,"Iowa St v. Syracuse",0.479303698840543,0.479303698840543,0.35
"S_629_790",0.475641249995346,0.996748042869608,-8,"Iowa St v. Tennessee",0.667966445708385,0.667966445708385,0.667966445708385
"S_629_793",0.559470876801981,1.0156479157555,-4,"Iowa St v. Texas",0.653906085226431,0.653906085226431,0.653906085226431
"S_629_802",0.533493357321633,1.06761799465021,-10,"Iowa St v. Tulsa",0.766731557856612,0.766731557856612,0.766731557856612
"S_629_804",0.590082611900224,0.974627244313817,-13,"Iowa St v. TX Southern",0.904619887468842,0.999,0.904619887468842
"S_629_810",0.468863946167488,0.970946513630205,-1,"Iowa St v. UCLA",0.489958597530508,0.489958597530508,0.35
"S_629_811",0.57061678697595,1.03815965086928,-11,"Iowa St v. ULL",0.830800821889023,0.830800821889023,0.830800821889023
"S_629_825",0.469101966197814,0.981270788314081,-2,"Iowa St v. VA Commonwealth",0.518974887366406,0.518974887366406,0.5
"S_629_829",0.448368688216173,1.04720072383065,1,"Iowa St v. Villanova",0.429088760599239,0.429088760599239,0.35
"S_629_830",0.436512894317165,0.984770470247522,2,"Iowa St v. Virginia",0.386989941341917,0.386989941341917,0.35
"S_629_836",0.558200054508368,1.10100741622698,-11,"Iowa St v. W Michigan",0.81209931288567,0.81209931288567,0.81209931288567
"S_629_842",0.562869943155467,0.917165520094612,-13,"Iowa St v. Weber St",0.883153391146006,0.883153391146006,0.883153391146006
"S_629_845",0.629567473031596,0.954931454064709,-12,"Iowa St v. WI Milwaukee",0.922074327625125,0.999,0.922074327625125
"S_629_846",0.383929456956976,0.893427104386964,2,"Iowa St v. Wichita St",0.325272167395672,0.325272167395672,0.325272167395672
"S_629_849",0.484357662674354,1.00260816002391,1,"Iowa St v. Wisconsin",0.460618478676745,0.460618478676745,0.35
"S_629_850",0.582347064904492,0.905723827413163,-12,"Iowa St v. Wofford",0.879774682163176,0.879774682163176,0.879774682163176
"S_629_853",0.555011263499122,1.01199275190382,-9,"Iowa St v. Xavier",0.76981198830874,0.76981198830874,0.76981198830874
"S_636_637",0.565066728358468,0.988648173705095,-7,"Kansas v. Kansas St",0.734201910987958,0.734201910987958,0.734201910987958
"S_636_640",0.491929319770151,0.96119411348636,-6,"Kansas v. Kentucky",0.639809908421515,0.639809908421515,0.5
"S_636_651",0.307992477098284,1.01032385848027,-2,"Kansas v. Louisville",0.357024862946311,0.357024862946311,0.35
"S_636_658",0.522196744662741,0.89779018853403,-11,"Kansas v. Manhattan",0.796417725809338,0.796417725809338,0.796417725809338
"S_636_663",0.550544788147756,0.998073577689703,-4,"Kansas v. Massachusetts",0.646737430378785,0.646737430378785,0.5
"S_636_666",0.53170282495057,0.992912894167025,-6,"Kansas v. Memphis",0.676411535533868,0.676411535533868,0.676411535533868
"S_636_667",0.487135032460067,1.07016285864796,-12,"Kansas v. Mercer",0.768118746595271,0.768118746595271,0.768118746595271
"S_636_670",0.492687470914273,0.957906331970365,0,"Kansas v. Michigan",0.488478104111309,0.488478104111309,0.35
"S_636_671",0.471106167775604,1.02517669229898,-2,"Kansas v. Michigan St",0.516588498545706,0.516588498545706,0.5
"S_636_686",0.655361360832011,0.986253775919038,-14,"Kansas v. Mt St Mary's",0.992735983240107,0.999,0.992735983240107
"S_636_689",0.519764396426388,0.95491265823673,-10,"Kansas v. N Dakota St",0.764273130602715,0.764273130602715,0.764273130602715
"S_636_694",0.42128225812969,0.922071055807454,-12,"Kansas v. NC Central",0.717075152548945,0.717075152548945,0.717075152548945
"S_636_695",0.608768600542325,0.951936284903545,-10,"Kansas v. NC State",0.85357497205197,0.85357497205197,0.85357497205197
"S_636_698",0.593988330977785,0.99368712793265,-9,"Kansas v. Nebraska",0.81061961818452,0.81061961818452,0.81061961818452
"S_636_701",0.504654695951698,1.01491180096086,-5,"Kansas v. New Mexico",0.623163515855612,0.623163515855612,0.5
"S_636_702",0.495026509525267,0.970309812781059,-11,"Kansas v. New Mexico St",0.761995528247161,0.761995528247161,0.761995528247161
"S_636_708",0.522548061257739,0.995886101484377,-4,"Kansas v. North Carolina",0.618959451109301,0.618959451109301,0.5
"S_636_720",0.46643708280755,0.973579618505279,-4,"Kansas v. Ohio St",0.565079120957022,0.565079120957022,0.5
"S_636_721",0.543506627893185,0.970965185855203,-3,"Kansas v. Oklahoma",0.618410109307664,0.618410109307664,0.5
"S_636_722",0.470946947688979,1.04427652946707,-7,"Kansas v. Oklahoma St",0.634519294742272,0.634519294742272,0.5
"S_636_725",0.521605718344439,1.07715058393551,-5,"Kansas v. Oregon",0.633890659950888,0.633890659950888,0.5
"S_636_731",0.471349771243473,1.01061027409663,-7,"Kansas v. Pittsburgh",0.63828874383381,0.63828874383381,0.5
"S_636_737",0.57314817454866,0.991269660683721,-9,"Kansas v. Providence",0.790021208480287,0.790021208480287,0.790021208480287
"S_636_754",0.454043672353531,0.926564170144344,-2,"Kansas v. San Diego St",0.509387255339097,0.509387255339097,0.5
"S_636_765",0.43514382374359,0.906912576440726,-10,"Kansas v. SF Austin",0.684452566099517,0.684452566099517,0.684452566099517
"S_636_779",0.561195779387024,0.947407213998144,-8,"Kansas v. St Joseph's PA",0.758455057987209,0.758455057987209,0.758455057987209
"S_636_780",0.496708343498899,0.884320222641827,-3,"Kansas v. St Louis",0.580276321234716,0.580276321234716,0.5
"S_636_783",0.554907853096827,1.03059653413656,-8,"Kansas v. Stanford",0.743848199683171,0.743848199683171,0.743848199683171
"S_636_786",0.486201589505235,0.971386461063682,-1,"Kansas v. Syracuse",0.513062943398867,0.513062943398867,0.5
"S_636_790",0.483375676528483,0.959984139281566,-9,"Kansas v. Tennessee",0.703377262600327,0.703377262600327,0.703377262600327
"S_636_793",0.567531277749936,0.978884012167459,-5,"Kansas v. Texas",0.68964287653319,0.68964287653319,0.68964287653319
"S_636_802",0.541356122612743,1.03085409106217,-11,"Kansas v. Tulsa",0.802270713506526,0.802270713506526,0.802270713506526
"S_636_804",0.598375905383507,0.937863340725775,-14,"Kansas v. TX Southern",0.940589571310929,0.999,0.940589571310929
"S_636_810",0.476649544771493,0.934182610042163,-2,"Kansas v. UCLA",0.531231283767277,0.531231283767277,0.5
"S_636_811",0.578761985445856,1.00139574728123,-12,"Kansas v. ULL",0.866622410717733,0.866622410717733,0.866622410717733
"S_636_825",0.476885767630234,0.944506884726039,-3,"Kansas v. VA Commonwealth",0.554435079157631,0.554435079157631,0.5
"S_636_829",0.456309036381211,1.01043682024261,0,"Kansas v. Villanova",0.457352718405472,0.457352718405472,0.35
"S_636_830",0.444542759721064,0.94800656665948,1,"Kansas v. Virginia",0.415343416387012,0.415343416387012,0.35
"S_636_836",0.566250787104465,1.06424351263893,-12,"Kansas v. W Michigan",0.847826435840572,0.847826435840572,0.847826435840572
"S_636_842",0.570956204028653,0.88040161650657,-14,"Kansas v. Weber St",0.918916042377996,0.999,0.918916042377996
"S_636_845",0.638161165345146,0.918167550476667,-13,"Kansas v. WI Milwaukee",0.958344410297479,0.999,0.958344410297479
"S_636_846",0.392356353901943,0.856663200798922,1,"Kansas v. Wichita St",0.354022673981835,0.354022673981835,0.35
"S_636_849",0.492026275884281,0.965844256435864,0,"Kansas v. Wisconsin",0.488610701527867,0.488610701527867,0.35
"S_636_850",0.590581506736726,0.868959923825121,-13,"Kansas v. Wofford",0.915685514354214,0.999,0.915685514354214
"S_636_853",0.563037735934193,0.975228848315781,-10,"Kansas v. Xavier",0.805514851102615,0.805514851102615,0.805514851102615
"S_637_640",0.4263374586535,1.00101710213186,1,"Kansas St v. Kentucky",0.402439168866686,0.402439168866686,0.35
"S_637_651",0.230432447404388,1.05014684712577,5,"Kansas St v. Louisville",0.115447132116965,0.115447132116965,0.115447132116965
"S_637_658",0.458060927194724,0.937613177179531,-4,"Kansas St v. Manhattan",0.560299609476771,0.560299609476771,0.5
"S_637_663",0.48617675288617,1.0378965663352,3,"Kansas St v. Massachusetts",0.417966409519691,0.417966409519691,0.35
"S_637_666",0.467661323977187,1.03273588281253,1,"Kansas St v. Memphis",0.446934912258439,0.446934912258439,0.35
"S_637_667",0.421231222753338,1.10998584729346,-5,"Kansas St v. Mercer",0.530232638023992,0.530232638023992,0.5
"S_637_670",0.42714494021217,0.997729320615867,7,"Kansas St v. Michigan",0.258917872273757,0.258917872273757,0.258917872273757
"S_637_671",0.404159412284556,1.06499968094448,5,"Kansas St v. Michigan St",0.290659380379004,0.290659380379004,0.290659380379004
"S_637_686",0.584778380611617,1.02607676456454,-7,"Kansas St v. Mt St Mary's",0.750170704155163,0.750170704155163,0.750170704155163
"S_637_689",0.455575687785497,0.994735646882231,-3,"Kansas St v. N Dakota St",0.528102123097274,0.528102123097274,0.5
"S_637_694",0.351093623843955,0.961894044452955,-5,"Kansas St v. NC Central",0.46728302828925,0.46728302828925,0.35
"S_637_695",0.541032050875547,0.991759273549047,-3,"Kansas St v. NC State",0.613856123520642,0.613856123520642,0.5
"S_637_698",0.527154732984564,1.03351011657815,-2,"Kansas St v. Nebraska",0.571803721326749,0.571803721326749,0.5
"S_637_701",0.439867864401368,1.05473478960636,2,"Kansas St v. New Mexico",0.397341343362004,0.397341343362004,0.35
"S_637_702",0.429636172413086,1.01013280142656,-4,"Kansas St v. New Mexico St",0.52462289227043,0.52462289227043,0.5
"S_637_708",0.458418905954962,1.03570909012988,3,"Kansas St v. North Carolina",0.38998981496795,0.38998981496795,0.35
"S_637_720",0.399186525233203,1.01340260715078,3,"Kansas St v. Ohio St",0.328526785948281,0.328526785948281,0.328526785948281
"S_637_721",0.479338798730189,1.0107881745007,4,"Kansas St v. Oklahoma",0.384417616180259,0.384417616180259,0.35
"S_637_722",0.403989832267806,1.08409951811257,0,"Kansas St v. Oklahoma St",0.412399784079063,0.412399784079063,0.35
"S_637_725",0.457458137485312,1.11697357258102,2,"Kansas St v. Oregon",0.421155494743413,0.421155494743413,0.35
"S_637_731",0.404418866233096,1.05043326274213,0,"Kansas St v. Pittsburgh",0.409462192507309,0.409462192507309,0.35
"S_637_737",0.507587736969915,1.03109264932922,-2,"Kansas St v. Providence",0.552478472036993,0.552478472036993,0.5
"S_637_754",0.385986716107738,0.966387158789845,5,"Kansas St v. San Diego St",0.262625431986723,0.262625431986723,0.262625431986723
"S_637_765",0.365857116182278,0.946735565086228,-3,"Kansas St v. SF Austin",0.4325306726909,0.4325306726909,0.35
"S_637_779",0.496352276322019,0.987230202643645,-1,"Kansas St v. St Joseph's PA",0.521629256057654,0.521629256057654,0.5
"S_637_780",0.431427437821025,0.924143211287329,4,"Kansas St v. St Louis",0.327841758949758,0.327841758949758,0.327841758949758
"S_637_783",0.490369893226392,1.07041952278206,-1,"Kansas St v. Stanford",0.507327940948185,0.507327940948185,0.5
"S_637_786",0.420237043719325,1.01120944970918,6,"Kansas St v. Syracuse",0.277357988690244,0.277357988690244,0.277357988690244
"S_637_790",0.417227257830551,0.999807127927068,-2,"Kansas St v. Tennessee",0.465207970623258,0.465207970623258,0.35
"S_637_793",0.502313985899519,1.01870700081296,2,"Kansas St v. Texas",0.456184685980815,0.456184685980815,0.35
"S_637_802",0.477231030546749,1.07067707970767,-4,"Kansas St v. Tulsa",0.566163322575982,0.566163322575982,0.5
"S_637_804",0.531274263046764,0.977686329371277,-7,"Kansas St v. TX Southern",0.701505630109636,0.701505630109636,0.701505630109636
"S_637_810",0.410063478685626,0.974005598687664,5,"Kansas St v. UCLA",0.287464038554392,0.287464038554392,0.287464038554392
"S_637_811",0.512858590661729,1.04121873592674,-5,"Kansas St v. ULL",0.628736717069056,0.628736717069056,0.5
"S_637_825",0.410315071792949,0.98432987337154,4,"Kansas St v. VA Commonwealth",0.312748059130103,0.312748059130103,0.312748059130103
"S_637_829",0.388399479961239,1.05025980888811,7,"Kansas St v. Villanova",0.22542546085005,0.22542546085005,0.22542546085005
"S_637_830",0.375867610173856,0.987829555304982,8,"Kansas St v. Virginia",0.182650565704354,0.182650565704354,0.182650565704354
"S_637_836",0.501111722593966,1.10406650128444,-5,"Kansas St v. W Michigan",0.610705072465522,0.610705072465522,0.5
"S_637_842",0.50552967763744,0.920224605152072,-7,"Kansas St v. Weber St",0.681507217122233,0.681507217122233,0.681507217122233
"S_637_845",0.568628974167032,0.957990539122169,-6,"Kansas St v. WI Milwaukee",0.716829920254815,0.716829920254815,0.716829920254815
"S_637_846",0.320285605663298,0.896486189444424,8,"Kansas St v. Wichita St",0.11793422460774,0.11793422460774,0.11793422460774
"S_637_849",0.42644072338477,1.00566724508137,7,"Kansas St v. Wisconsin",0.259007447892907,0.259007447892907,0.259007447892907
"S_637_850",0.523956037400195,0.908782912470623,-6,"Kansas St v. Wofford",0.677077746153133,0.677077746153133,0.677077746153133
"S_637_853",0.498091326059567,1.01505183696128,-3,"Kansas St v. Xavier",0.568586142363439,0.568586142363439,0.5
"S_640_651",0.317535767799607,1.02269278690703,4,"Kentucky v. Louisville",0.22380504649031,0.22380504649031,0.22380504649031
"S_640_658",0.530446567720906,0.910159116960796,-5,"Kentucky v. Manhattan",0.659430656024827,0.659430656024827,0.659430656024827
"S_640_663",0.559023399200031,1.01044250611647,2,"Kentucky v. Massachusetts",0.509979148588384,0.509979148588384,0.5
"S_640_666",0.540029368542978,1.00528182259379,0,"Kentucky v. Memphis",0.539501186283599,0.539501186283599,0.5
"S_640_667",0.495244096069741,1.08253178707473,-6,"Kentucky v. Mercer",0.630990917362268,0.630990917362268,0.5
"S_640_670",0.500752647388204,0.970275260397131,6,"Kentucky v. Michigan",0.353780173427917,0.353780173427917,0.35
"S_640_671",0.479343559531163,1.03754562072574,4,"Kentucky v. Michigan St",0.387098121603738,0.387098121603738,0.35
"S_640_686",0.664685912925209,0.998622704345804,-8,"Kentucky v. Mt St Mary's",0.856823642490629,0.856823642490629,0.856823642490629
"S_640_689",0.52799458877973,0.967281586663496,-4,"Kentucky v. N Dakota St",0.627266430113381,0.627266430113381,0.5
"S_640_694",0.429918543385913,0.93443998423422,-6,"Kentucky v. NC Central",0.580474544962491,0.580474544962491,0.5
"S_640_695",0.617717117366199,0.964305213330311,-4,"Kentucky v. NC State",0.717286596033168,0.717286596033168,0.717286596033168
"S_640_698",0.602817560972293,1.00605605635942,-3,"Kentucky v. Nebraska",0.674211955336352,0.674211955336352,0.674211955336352
"S_640_701",0.51276294274414,1.02728072938762,1,"Kentucky v. New Mexico",0.491491015682902,0.491491015682902,0.35
"S_640_702",0.503081862143103,0.982678741207825,-5,"Kentucky v. New Mexico St",0.62481398802232,0.62481398802232,0.5
"S_640_708",0.530800719679802,1.00825502991114,2,"Kentucky v. North Carolina",0.483626222670916,0.483626222670916,0.35
"S_640_720",0.474711855564742,0.985948546932045,2,"Kentucky v. Ohio St",0.425306710257946,0.425306710257946,0.35
"S_640_721",0.551928436204638,0.983334114281969,3,"Kentucky v. Oklahoma",0.478261847632835,0.478261847632835,0.35
"S_640_722",0.479185614171034,1.05664545789383,-1,"Kentucky v. Oklahoma St",0.497521068381651,0.497521068381651,0.35
"S_640_725",0.529850771418182,1.08951951236228,1,"Kentucky v. Oregon",0.496898820181954,0.496898820181954,0.35
"S_640_731",0.479585212693632,1.02297920252339,-1,"Kentucky v. Pittsburgh",0.501287292441293,0.501287292441293,0.5
"S_640_737",0.581809210304688,1.00363858911049,-3,"Kentucky v. Providence",0.653445351393639,0.653445351393639,0.653445351393639
"S_640_754",0.462417667570709,0.93893309857111,4,"Kentucky v. San Diego St",0.36031097742782,0.36031097742782,0.35
"S_640_765",0.443669132392965,0.919281504867492,-4,"Kentucky v. SF Austin",0.547740981906216,0.547740981906216,0.5
"S_640_779",0.569760351183721,0.95977614242491,-2,"Kentucky v. St Joseph's PA",0.621782736941231,0.621782736941231,0.5
"S_640_780",0.504763344435071,0.896689151068593,3,"Kentucky v. St Louis",0.422432259541931,0.422432259541931,0.35
"S_640_783",0.563421677051128,1.04296546256333,-2,"Kentucky v. Stanford",0.607125130794796,0.607125130794796,0.5
"S_640_786",0.494318126320656,0.983755389490448,5,"Kentucky v. Syracuse",0.372693665269701,0.372693665269701,0.35
"S_640_790",0.491514837789234,0.972353067708332,-3,"Kentucky v. Tennessee",0.5662795310184,0.5662795310184,0.5
"S_640_793",0.576146981328018,0.991252940594225,1,"Kentucky v. Texas",0.553021687268595,0.553021687268595,0.5
"S_640_802",0.549760574883745,1.04322301948894,-5,"Kentucky v. Tulsa",0.665438272934852,0.665438272934852,0.665438272934852
"S_640_804",0.607240546088028,0.950232269152541,-8,"Kentucky v. TX Southern",0.804217319172774,0.804217319172774,0.804217319172774
"S_640_810",0.484842555885889,0.946551538468929,4,"Kentucky v. UCLA",0.383497709732782,0.383497709732782,0.35
"S_640_811",0.587468328474507,1.013764675708,-6,"Kentucky v. ULL",0.730091860903707,0.730091860903707,0.730091860903707
"S_640_825",0.485076887528872,0.956875813152805,3,"Kentucky v. VA Commonwealth",0.408764468844152,0.408764468844152,0.35
"S_640_829",0.464664894944848,1.02280574866938,6,"Kentucky v. Villanova",0.322945469811785,0.322945469811785,0.322945469811785
"S_640_830",0.452992819870247,0.960375495086246,7,"Kentucky v. Virginia",0.281030369378871,0.281030369378871,0.281030369378871
"S_640_836",0.57485615625201,1.0766124410657,-6,"Kentucky v. W Michigan",0.71119491214544,0.71119491214544,0.71119491214544
"S_640_842",0.579599549091541,0.892770544933336,-8,"Kentucky v. Weber St",0.782322494598207,0.782322494598207,0.782322494598207
"S_640_845",0.647346900160679,0.930536478903433,-7,"Kentucky v. WI Milwaukee",0.822293252270335,0.822293252270335,0.822293252270335
"S_640_846",0.401224221851682,0.869032129225688,7,"Kentucky v. Wichita St",0.220127434774251,0.220127434774251,0.220127434774251
"S_640_849",0.500096189128556,0.97821318486263,6,"Kentucky v. Wisconsin",0.353917507614819,0.353917507614819,0.35
"S_640_850",0.599383241342185,0.881328852251888,-7,"Kentucky v. Wofford",0.779250356116997,0.779250356116997,0.779250356116997
"S_640_853",0.571617173573181,0.987597776742547,-4,"Kentucky v. Xavier",0.668857395898926,0.668857395898926,0.668857395898926
"S_651_658",0.718466209523632,0.959288861954703,-9,"Louisville v. Manhattan",0.938537323328161,0.999,0.938537323328161
"S_651_663",0.752257290617314,1.05957225111038,-2,"Louisville v. Massachusetts",0.794300065506277,0.794300065506277,0.794300065506277
"S_651_666",0.729797528740032,1.0544115675877,-4,"Louisville v. Memphis",0.820356371981262,0.820356371981262,0.820356371981262
"S_651_667",0.676867165024859,1.13166153206864,-10,"Louisville v. Mercer",0.903701011817995,0.999,0.903701011817995
"S_651_670",0.683354210816403,1.01940500539104,2,"Louisville v. Michigan",0.633413710277299,0.633413710277299,0.5
"S_651_671",0.658533062954298,1.08667536571965,0,"Louisville v. Michigan St",0.649865526382333,0.649865526382333,0.5
"S_651_686",0.877199433781721,1.04775244933971,-12,"Louisville v. Mt St Mary's",1,0.999,1
"S_651_689",0.715566832127582,1.0164113316574,-8,"Louisville v. N Dakota St",0.905925698961842,0.999,0.905925698961842
"S_651_694",0.60502263625977,0.983569729228127,-10,"Louisville v. NC Central",0.846665663336957,0.846665663336957,0.846665663336957
"S_651_695",0.821660513003659,1.01343495832422,-8,"Louisville v. NC State",1,0.999,1
"S_651_698",0.804042320492212,1.05518580135332,-7,"Louisville v. Nebraska",0.96652374035688,0.999,0.96652374035688
"S_651_701",0.69755595549296,1.07641047438153,-3,"Louisville v. New Mexico",0.761914908054807,0.761914908054807,0.761914908054807
"S_651_702",0.686108423953184,1.03180848620173,-9,"Louisville v. New Mexico St",0.898927575333011,0.898927575333011,0.898927575333011
"S_651_708",0.718884981547789,1.05738477490505,-2,"Louisville v. North Carolina",0.761146504057284,0.761146504057284,0.761146504057284
"S_651_720",0.653299429646394,1.03507829192595,-2,"Louisville v. Ohio St",0.697791600453799,0.697791600453799,0.697791600453799
"S_651_721",0.743867750646478,1.03246385927588,-1,"Louisville v. Oklahoma",0.76462136471889,0.76462136471889,0.76462136471889
"S_651_722",0.65835380909151,1.10577520288774,-5,"Louisville v. Oklahoma St",0.767776288802736,0.767776288802736,0.767776288802736
"S_651_725",0.717761701705983,1.13864925735619,-3,"Louisville v. Oregon",0.775896775970364,0.775896775970364,0.775896775970364
"S_651_731",0.658807425088178,1.0721089475173,-5,"Louisville v. Pittsburgh",0.771596530336448,0.771596530336448,0.771596530336448
"S_651_737",0.779200697250246,1.05276833410439,-7,"Louisville v. Providence",0.941923863839806,0.999,0.941923863839806
"S_651_754",0.639634123715166,0.988062843565017,0,"Louisville v. San Diego St",0.640827839358664,0.640827839358664,0.5
"S_651_765",0.619407061235553,0.9684112498614,-8,"Louisville v. SF Austin",0.814565936249413,0.814565936249413,0.814565936249413
"S_651_779",0.764953352300882,1.00890588741882,-6,"Louisville v. St Joseph's PA",0.908062763559,0.999,0.908062763559
"S_651_780",0.688096716620515,0.945818896062501,-1,"Louisville v. St Louis",0.717514827014265,0.717514827014265,0.717514827014265
"S_651_783",0.757458096859516,1.09209520755723,-6,"Louisville v. Stanford",0.892248576103793,0.892248576103793,0.892248576103793
"S_651_786",0.675783578433487,1.03288513448436,1,"Louisville v. Syracuse",0.648495064985051,0.648495064985051,0.5
"S_651_790",0.672515250108624,1.02148281270224,-7,"Louisville v. Tennessee",0.8383669688384,0.8383669688384,0.8383669688384
"S_651_793",0.772505314010805,1.04038268558813,-3,"Louisville v. Texas",0.840467045451992,0.840467045451992,0.840467045451992
"S_651_802",0.741304332174151,1.09235276448284,-9,"Louisville v. Tulsa",0.948069055725867,0.999,0.948069055725867
"S_651_804",0.809272342191123,0.999362014146449,-12,"Louisville v. TX Southern",1,0.999,1
"S_651_810",0.664808709285764,0.995681283462836,0,"Louisville v. UCLA",0.66524058093948,0.66524058093948,0.66524058093948
"S_651_811",0.785892402071852,1.06289442070191,-10,"Louisville v. ULL",1,0.999,1
"S_651_825",0.665077647430195,1.00600555814671,-1,"Louisville v. VA Commonwealth",0.688477091615524,0.688477091615524,0.688477091615524
"S_651_829",0.642107735386219,1.07193549366328,2,"Louisville v. Villanova",0.58691418601989,0.58691418601989,0.5
"S_651_830",0.629375475776444,1.00950524008015,3,"Louisville v. Virginia",0.556424951768428,0.556424951768428,0.5
"S_651_836",0.770978959528398,1.12574218605961,-10,"Louisville v. W Michigan",0.998404740922437,0.999,0.998404740922437
"S_651_842",0.776587851900419,0.941900289927244,-12,"Louisville v. Weber St",1,0.999,1
"S_651_845",0.856696671365998,0.979666223897341,-11,"Louisville v. WI Milwaukee",1,0.999,1
"S_651_846",0.576165179207998,0.918161874219595,3,"Louisville v. Wichita St",0.512348991786039,0.512348991786039,0.5
"S_651_849",0.682577972404437,1.02734292985654,2,"Louisville v. Wisconsin",0.631843679418783,0.631843679418783,0.5
"S_651_850",0.799981360367666,0.930458597245795,-11,"Louisville v. Wofford",1,0.999,1
"S_651_853",0.767148978361966,1.03672752173645,-8,"Louisville v. Xavier",0.955476226188321,0.999,0.955476226188321
"S_658_663",0.527732472865943,0.947038581164139,7,"Manhattan v. Massachusetts",0.354436330982357,0.354436330982357,0.35
"S_658_666",0.509299658150414,0.941877897641461,5,"Manhattan v. Memphis",0.38348744791456,0.38348744791456,0.35
"S_658_667",0.464652727397748,1.0191278621224,-1,"Manhattan v. Mercer",0.490565513609988,0.490565513609988,0.35
"S_658_670",0.470328411910577,0.906871335444801,11,"Manhattan v. Michigan",0.197015545455057,0.197015545455057,0.197015545455057
"S_658_671",0.44826807409665,0.974141695773415,9,"Manhattan v. Michigan St",0.229682243673991,0.229682243673991,0.229682243673991
"S_658_686",0.630272980093677,0.935218779393474,-3,"Manhattan v. Mt St Mary's",0.708751102154329,0.708751102154329,0.708751102154329
"S_658_689",0.497614793922129,0.903877661711166,1,"Manhattan v. N Dakota St",0.464002560093245,0.464002560093245,0.35
"S_658_694",0.397338235850226,0.87103605928189,-1,"Manhattan v. NC Central",0.408441841778415,0.408441841778415,0.35
"S_658_695",0.584691969849843,0.900901288377981,1,"Manhattan v. NC State",0.570601841012044,0.570601841012044,0.5
"S_658_698",0.570232650113488,0.942652131407086,2,"Manhattan v. Nebraska",0.527967436972779,0.527967436972779,0.5
"S_658_701",0.48253922588355,0.963876804435295,6,"Manhattan v. New Mexico",0.33492690632708,0.33492690632708,0.33492690632708
"S_658_702",0.472719369564376,0.919274816255495,0,"Manhattan v. New Mexico St",0.464646851189925,0.464646851189925,0.35
"S_658_708",0.500343687843688,0.944851104958814,7,"Manhattan v. North Carolina",0.326828798339569,0.326828798339569,0.326828798339569
"S_658_720",0.443495350641751,0.922544621979716,7,"Manhattan v. Ohio St",0.267749812839723,0.267749812839723,0.267749812839723
"S_658_721",0.520847144487312,0.919930189329639,8,"Manhattan v. Oklahoma",0.320840163420276,0.320840163420276,0.320840163420276
"S_658_722",0.448105319842417,0.993241532941503,4,"Manhattan v. Oklahoma St",0.351429473136567,0.351429473136567,0.35
"S_658_725",0.499421473169454,1.02611558740995,6,"Manhattan v. Oregon",0.358033031910448,0.358033031910448,0.35
"S_658_731",0.448517084768495,0.959575277571064,4,"Manhattan v. Pittsburgh",0.348474612525601,0.348474612525601,0.348474612525601
"S_658_737",0.549845032428399,0.940234664158157,2,"Manhattan v. Providence",0.507821566012583,0.507821566012583,0.5
"S_658_754",0.430826846820385,0.87552917361878,9,"Manhattan v. San Diego St",0.202379764182263,0.202379764182263,0.202379764182263
"S_658_765",0.411507483096684,0.855877579915163,1,"Manhattan v. SF Austin",0.3730952410882,0.3730952410882,0.35
"S_658_779",0.538152180515063,0.89637221747258,3,"Manhattan v. St Joseph's PA",0.455789402262321,0.455789402262321,0.35
"S_658_780",0.474438534777286,0.833285226116263,8,"Manhattan v. St Louis",0.265767057388912,0.265767057388912,0.265767057388912
"S_658_783",0.532000794959369,0.979561537610997,3,"Manhattan v. Stanford",0.457956948720468,0.457956948720468,0.35
"S_658_786",0.46369856504799,0.920351464538118,10,"Manhattan v. Syracuse",0.215733711501802,0.215733711501802,0.215733711501802
"S_658_790",0.460809926002454,0.908949142756003,2,"Manhattan v. Tennessee",0.403704840278055,0.403704840278055,0.35
"S_658_793",0.544350105127905,0.927849015641895,6,"Manhattan v. Texas",0.393135006692095,0.393135006692095,0.35
"S_658_802",0.518743336886993,0.979819094536607,0,"Manhattan v. Tulsa",0.520761427433333,0.520761427433333,0.5
"S_658_804",0.57452494944689,0.886828344200212,-3,"Manhattan v. TX Southern",0.657842115026869,0.657842115026869,0.657842115026869
"S_658_810",0.453934496016286,0.883147613516599,9,"Manhattan v. UCLA",0.226249257367946,0.226249257367946,0.226249257367946
